video_id,label,frames,label_id,shape,format
42706,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
42720,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
42730,Thumb Down,37,19,"(100, 132)",JPEG
42786,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
42901,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
43017,Thumb Up,37,20,"(100, 176)",JPEG
43035,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
43085,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
43139,Thumb Down,37,19,"(100, 176)",JPEG
43143,Thumb Down,37,19,"(100, 176)",JPEG
43183,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
43292,Thumb Down,37,19,"(100, 176)",JPEG
43332,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
43378,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
43453,Thumb Up,37,20,"(100, 132)",JPEG
43468,Thumb Down,37,19,"(100, 176)",JPEG
43525,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
43537,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
43574,Thumb Down,37,19,"(100, 132)",JPEG
43669,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
43685,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
43835,Thumb Up,37,20,"(100, 176)",JPEG
43947,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
44029,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
44126,Thumb Up,37,20,"(100, 176)",JPEG
44131,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
44228,Thumb Down,37,19,"(100, 176)",JPEG
44325,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
44328,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
44335,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
44350,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
44351,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
44462,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
44512,Thumb Down,37,19,"(100, 176)",JPEG
44676,Thumb Down,37,19,"(100, 176)",JPEG
44813,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
44901,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
44948,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
45061,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
45072,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
45111,Thumb Up,37,20,"(100, 132)",JPEG
45119,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
45162,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
45189,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
45320,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
45785,Thumb Up,37,20,"(100, 176)",JPEG
45987,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
46079,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
46116,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
46131,Thumb Down,37,19,"(100, 176)",JPEG
46218,Thumb Down,37,19,"(100, 176)",JPEG
46253,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
46276,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
46574,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
46685,Thumb Down,37,19,"(100, 176)",JPEG
46807,Thumb Up,37,20,"(100, 132)",JPEG
46828,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
46893,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
46964,Thumb Down,37,19,"(100, 176)",JPEG
47241,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
47298,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
47442,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
47472,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
47607,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
47643,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
47763,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
47788,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
47872,Thumb Down,37,19,"(100, 176)",JPEG
47892,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
48080,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
48101,Thumb Up,37,20,"(100, 132)",JPEG
48227,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
48504,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
48685,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
48755,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
48807,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
48928,Thumb Down,37,19,"(100, 176)",JPEG
48995,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
48998,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
49043,Thumb Up,37,20,"(100, 176)",JPEG
49129,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
49233,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
49293,Thumb Up,37,20,"(100, 176)",JPEG
49625,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
49647,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
49757,Thumb Up,37,20,"(100, 176)",JPEG
49827,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
49867,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
49882,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
49889,Thumb Up,37,20,"(100, 132)",JPEG
49956,Thumb Down,37,19,"(100, 176)",JPEG
50005,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
50060,Thumb Down,37,19,"(100, 132)",JPEG
50325,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
50608,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
50647,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
50819,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
50866,Thumb Up,37,20,"(100, 176)",JPEG
50884,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
50893,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
50906,Thumb Up,37,20,"(100, 176)",JPEG
50914,Zooming Out With Two Fingers,37,26,"(100, 142)",JPEG
50977,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
51006,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
51134,Thumb Up,37,20,"(100, 176)",JPEG
51149,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
51258,Thumb Down,37,19,"(100, 176)",JPEG
51330,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
51424,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
51531,Thumb Up,37,20,"(100, 176)",JPEG
51615,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
51771,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
51940,Thumb Up,37,20,"(100, 176)",JPEG
52146,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
52298,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
52502,Thumb Down,37,19,"(100, 176)",JPEG
52602,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
52851,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
52878,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
52927,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
52992,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
53180,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
53223,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
53439,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
53443,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
53509,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
53590,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
53592,Thumb Up,37,20,"(100, 176)",JPEG
53645,Thumb Down,37,19,"(100, 176)",JPEG
53647,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
53667,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
53689,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
53717,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
53729,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
53821,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
53957,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
53971,Thumb Up,37,20,"(100, 176)",JPEG
54061,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
54101,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
54132,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
54156,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
54162,Thumb Up,37,20,"(100, 176)",JPEG
54294,Thumb Down,37,19,"(100, 176)",JPEG
54379,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
54438,Thumb Up,37,20,"(100, 176)",JPEG
54533,Thumb Up,37,20,"(100, 176)",JPEG
54543,Thumb Down,37,19,"(100, 176)",JPEG
54631,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
54644,Thumb Down,37,19,"(100, 176)",JPEG
54665,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
54717,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
54823,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
54909,Thumb Up,37,20,"(100, 176)",JPEG
55192,Thumb Up,37,20,"(100, 176)",JPEG
55217,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
55303,Thumb Down,37,19,"(100, 176)",JPEG
55390,Thumb Down,37,19,"(100, 132)",JPEG
55431,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
55447,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
55525,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
55533,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
55573,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
55665,Thumb Up,37,20,"(100, 176)",JPEG
55696,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
55704,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
55717,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
55737,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
55748,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
55774,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
55815,Thumb Down,37,19,"(100, 132)",JPEG
55843,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
55962,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
55996,Thumb Up,37,20,"(100, 176)",JPEG
56046,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
56090,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
56122,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
56180,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
56199,Thumb Up,37,20,"(100, 132)",JPEG
56249,Thumb Down,37,19,"(100, 176)",JPEG
56328,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
56334,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
56338,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
56406,Thumb Up,37,20,"(100, 176)",JPEG
56407,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
56411,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
56456,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
56482,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
56489,Thumb Down,37,19,"(100, 176)",JPEG
56559,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
56691,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
56793,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
56887,Thumb Down,37,19,"(100, 176)",JPEG
56941,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
56965,Thumb Up,37,20,"(100, 176)",JPEG
56981,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
57001,Thumb Up,37,20,"(100, 100)",JPEG
57066,Thumb Down,37,19,"(100, 176)",JPEG
57134,Thumb Down,37,19,"(100, 132)",JPEG
57257,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
57278,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
57354,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
57361,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
57416,Thumb Up,37,20,"(100, 176)",JPEG
57440,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
57556,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
57619,Thumb Up,37,20,"(100, 176)",JPEG
57652,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
57706,Thumb Down,37,19,"(100, 176)",JPEG
57862,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
57898,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
57973,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
57985,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
58003,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
58065,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
58101,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
58113,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
58129,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
58300,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
58343,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
58436,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
58444,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
58534,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
58573,Zooming In With Two Fingers,37,24,"(100, 142)",JPEG
58575,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
58811,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
58951,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
58961,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
59026,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
59059,Sliding Two Fingers Up,37,13,"(100, 142)",JPEG
59073,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
59166,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
59189,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
59274,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
59351,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
59353,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
59398,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
59420,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
59545,Thumb Down,37,19,"(100, 176)",JPEG
59581,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
59633,Thumb Up,37,20,"(100, 176)",JPEG
59634,Thumb Up,37,20,"(100, 176)",JPEG
59654,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
59658,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
59761,Thumb Down,37,19,"(100, 176)",JPEG
59797,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
59830,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
59900,Thumb Up,37,20,"(100, 176)",JPEG
59985,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
60035,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
60179,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
60205,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
60255,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
60310,Thumb Up,37,20,"(100, 176)",JPEG
60550,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
60620,Thumb Up,37,20,"(100, 176)",JPEG
60781,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
60814,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
60949,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
60952,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
60965,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
61010,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
61196,Thumb Down,37,19,"(100, 176)",JPEG
61366,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
61400,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
61406,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
61514,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
61979,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62057,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62194,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
62450,Thumb Down,37,19,"(100, 176)",JPEG
62496,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62506,Thumb Down,37,19,"(100, 176)",JPEG
62825,Thumb Up,37,20,"(100, 176)",JPEG
62911,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
63032,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
63064,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
63159,Thumb Up,37,20,"(100, 176)",JPEG
63270,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
63369,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
63414,Thumb Up,37,20,"(100, 176)",JPEG
63439,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
63448,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
63449,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
63477,Thumb Down,37,19,"(100, 176)",JPEG
63550,Thumb Down,37,19,"(100, 176)",JPEG
63691,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
63767,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
63802,Thumb Down,37,19,"(100, 132)",JPEG
63831,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
63957,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
63966,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
64017,Thumb Up,37,20,"(100, 176)",JPEG
64119,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
64195,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
64325,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
64366,Thumb Up,37,20,"(100, 176)",JPEG
64418,Thumb Down,37,19,"(100, 132)",JPEG
64603,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
64749,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
64833,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
64955,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
65011,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
65026,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
65137,Thumb Up,37,20,"(100, 176)",JPEG
65671,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
65722,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
65727,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
65749,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
65901,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
65965,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
66020,Thumb Down,37,19,"(100, 176)",JPEG
66051,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
66160,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
66423,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
66442,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
66533,Thumb Down,37,19,"(100, 176)",JPEG
66556,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
66636,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
66866,Thumb Down,37,19,"(100, 176)",JPEG
66875,Thumb Up,37,20,"(100, 132)",JPEG
66879,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
67020,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
67056,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
67083,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
67086,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
67217,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
67274,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
67277,Thumb Down,37,19,"(100, 176)",JPEG
67354,Thumb Down,37,19,"(100, 176)",JPEG
67455,Thumb Down,37,19,"(100, 176)",JPEG
67595,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
67635,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
67693,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
67796,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
68084,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
68141,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
68199,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
68208,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
68227,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
68299,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
68347,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
68427,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
68888,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
68964,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69039,Thumb Down,37,19,"(100, 176)",JPEG
69081,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69109,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69154,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69250,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69323,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69357,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69364,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69439,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69458,Thumb Down,37,19,"(100, 176)",JPEG
69488,Thumb Up,37,20,"(100, 176)",JPEG
69536,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69598,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69647,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69675,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69678,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69855,Thumb Up,37,20,"(100, 176)",JPEG
69881,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
69896,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69925,Thumb Down,37,19,"(100, 176)",JPEG
69965,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69967,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70031,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70040,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70171,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70360,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70408,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70534,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70559,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70629,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70643,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70672,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70977,Thumb Up,37,20,"(100, 176)",JPEG
70998,Thumb Up,37,20,"(100, 132)",JPEG
71031,Thumb Down,37,19,"(100, 176)",JPEG
71082,Thumb Up,37,20,"(100, 176)",JPEG
71167,Thumb Down,37,19,"(100, 132)",JPEG
71199,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71267,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71291,Thumb Down,37,19,"(100, 176)",JPEG
71343,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71489,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71497,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71578,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71631,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71666,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71824,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71977,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72076,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72263,Thumb Up,37,20,"(100, 176)",JPEG
72361,Thumb Down,37,19,"(100, 176)",JPEG
72386,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72428,Thumb Up,37,20,"(100, 176)",JPEG
72432,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72459,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72480,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72748,Thumb Up,37,20,"(100, 176)",JPEG
72887,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72961,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72974,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73029,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73049,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73333,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73592,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73649,Thumb Down,37,19,"(100, 176)",JPEG
73672,Thumb Up,37,20,"(100, 176)",JPEG
73726,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73805,Thumb Down,37,19,"(100, 176)",JPEG
73850,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
73924,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73997,Thumb Up,37,20,"(100, 176)",JPEG
74004,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74040,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74043,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74154,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74270,Thumb Up,37,20,"(100, 132)",JPEG
74278,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
74315,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
74383,Sliding Two Fingers Left,37,11,"(100, 142)",JPEG
74440,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74511,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
74587,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74601,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74650,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
74671,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
74721,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
74942,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74978,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75065,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
75099,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75123,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75165,Thumb Up,37,20,"(100, 176)",JPEG
75191,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75301,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
75302,Thumb Down,37,19,"(100, 132)",JPEG
75371,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75397,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75577,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
